,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
66304,28,4,2017-04-29,0.0,1.0,,
48304,36,3,2017-04-29,2.0,1.0,0.237404675584,4.20221169036
25485,38,4,2017-04-29,0.0,0.0,,
12825,25,0,2017-04-29,0.0,1.0,,
67079,2,4,2017-04-29,0.0,1.0,,
35330,13,2,2017-04-29,4.0,1.0,0.00225028128516,8.77777777778
40759,22,2,2017-04-29,0.0,1.0,,
38685,22,0,2017-04-29,0.0,1.0,,
11198,39,4,2017-04-29,7.0,1.0,0.0211276409551,8.81656804734
53629,10,2,2017-04-29,0.0,1.0,,
10716,2,0,2017-04-29,0.0,1.0,,
1,6,4,2017-04-29,0.0,1.0,,
38682,22,4,2017-04-29,0.0,1.0,,
57552,37,0,2017-04-29,22.0,1.0,0.00182522815352,6.45205479452
23115,19,3,2017-04-29,3.0,1.0,0.0123765470684,10.0
29876,9,2,2017-04-29,2.0,1.0,0.00173771721465,10.0
67966,27,2,2017-04-29,0.0,0.0,,
16210,17,1,2017-04-29,0.0,1.0,,
47072,32,1,2017-04-29,0.0,1.0,,
55912,39,5,2017-04-29,6.0,0.0,0.0211276409551,8.81656804734
33563,38,3,2017-04-29,0.0,0.0,,
57081,32,2,2017-04-29,0.0,1.0,,
23009,38,0,2017-04-29,0.0,0.0,,
32480,13,3,2017-04-29,5.0,1.0,0.00225028128516,8.77777777778
42952,23,3,2017-04-29,0.0,1.0,,
11862,18,0,2017-04-29,4.0,1.0,0.0273784223028,10.0
268,21,4,2017-04-29,0.0,1.0,,
47168,33,0,2017-04-29,2.0,1.0,0.0361295161895,7.57785467128
20378,21,2,2017-04-29,2.0,1.0,0.00373796724591,10.0
43690,29,2,2017-04-29,0.0,0.0,,
51768,13,5,2017-04-29,2.0,0.0,0.00225028128516,8.77777777778
25534,37,5,2017-04-29,1.0,1.0,0.00182522815352,6.09589041096
31794,39,2,2017-04-29,45.0,1.0,0.0210676334542,8.8416805127
37409,21,1,2017-04-29,2.0,1.0,0.00373796724591,10.0
49582,32,4,2017-04-29,0.0,1.0,,
8500,40,1,2017-04-29,0.0,0.0,,
16757,17,2,2017-04-29,1.0,1.0,0.00072509063633,6.55172413793
48876,7,2,2017-04-29,0.0,0.0,,
57831,18,3,2017-04-29,2.0,1.0,0.0273784223028,10.0
11426,23,1,2017-04-29,0.0,1.0,,
19100,17,0,2017-04-29,7.0,1.0,0.00072509063633,6.55172413793
30375,32,3,2017-04-29,0.0,0.0,,
30846,7,4,2017-04-29,1.0,0.0,0.00498812351544,6.49122807018
10331,13,0,2017-04-29,12.0,1.0,0.00225028128516,8.77777777778
53540,2,2,2017-04-29,0.0,1.0,,
14661,34,2,2017-04-29,0.0,1.0,,
13159,34,3,2017-04-29,0.0,1.0,,
58237,12,1,2017-04-29,39.0,1.0,0.00612576572072,8.14285714286
39029,19,0,2017-04-29,12.0,1.0,0.0123765470684,10.0
13888,18,1,2017-04-29,1.0,1.0,0.0273784223028,10.0
61272,28,1,2017-04-29,0.0,1.0,,
50133,18,5,2017-04-29,1.0,0.0,0.0273784223028,10.0
44085,35,0,2017-04-29,0.0,1.0,,
67846,13,1,2017-04-29,5.0,1.0,0.00225028128516,8.77777777778
50069,32,0,2017-04-29,1.0,1.0,0.00236279534942,10.0
62749,21,3,2017-04-29,1.0,1.0,0.00373796724591,10.0
60714,33,3,2017-04-29,0.0,1.0,,
57641,29,0,2017-04-29,0.0,1.0,,
10038,8,2,2017-04-29,2.0,1.0,0.00128766095762,10.0
39094,36,2,2017-04-29,2.0,0.0,0.237404675584,4.12585571353
67247,34,0,2017-04-29,0.0,1.0,,
61952,9,5,2017-04-29,0.0,1.0,,
26656,8,0,2017-04-29,3.0,1.0,0.00128766095762,10.0
49755,37,2,2017-04-29,17.0,1.0,0.00178272284036,6.2412342216
69792,37,4,2017-04-29,4.0,1.0,0.00182522815352,6.09589041096
53961,8,4,2017-04-29,1.0,1.0,0.00128766095762,10.0
31173,27,1,2017-04-29,0.0,0.0,,
22444,33,1,2017-04-29,1.0,1.0,0.0361295161895,7.57785467128
12789,29,1,2017-04-29,0.0,0.0,,
62162,12,4,2017-04-29,14.0,1.0,0.00612576572072,8.14285714286
15368,27,3,2017-04-29,0.0,0.0,,
9712,8,3,2017-04-29,0.0,1.0,,
48563,23,2,2017-04-29,0.0,1.0,,
16853,26,2,2017-04-29,3.0,1.0,0.0523815476935,9.76133651551
51490,40,2,2017-04-29,0.0,0.0,,
63381,22,1,2017-04-29,1.0,1.0,0.00350043755469,7.02857142857
64972,18,4,2017-04-29,0.0,1.0,,
57255,8,1,2017-04-29,1.0,1.0,0.00128766095762,10.0
41362,33,2,2017-04-29,0.0,1.0,,
5589,37,1,2017-04-29,0.0,1.0,,
56936,36,4,2017-04-29,0.0,0.0,,
4546,29,3,2017-04-29,0.0,0.0,,
17768,40,0,2017-04-29,0.0,0.0,,
68492,24,0,2017-04-29,0.0,1.0,,
17045,13,4,2017-04-29,1.0,1.0,0.00225028128516,8.77777777778
44664,17,3,2017-04-29,1.0,1.0,0.00072509063633,6.55172413793
60895,23,4,2017-04-29,2.0,1.0,0.0108763595449,10.0
19561,18,2,2017-04-29,4.0,1.0,0.0273784223028,10.0
19355,10,0,2017-04-29,0.0,1.0,,
40785,39,0,2017-04-29,69.0,1.0,0.0211276409551,8.81656804734
9448,23,3,2017-04-30,0.0,1.0,,
11730,26,1,2017-04-30,0.0,1.0,,
48612,33,0,2017-04-30,3.0,1.0,0.0361295161895,7.57785467128
69476,17,0,2017-04-30,5.0,0.0,0.00072509063633,6.20689655172
32883,37,4,2017-04-30,5.0,1.0,0.00182522815352,6.09589041096
45765,18,5,2017-04-30,1.0,0.0,0.0273784223028,10.0
43369,10,0,2017-04-30,0.0,1.0,,
57051,37,5,2017-04-30,8.0,1.0,0.00182522815352,6.09589041096
37783,12,2,2017-04-30,12.0,1.0,0.00612576572072,8.14285714286
25545,22,1,2017-04-30,2.0,1.0,0.00350043755469,8.57142857143
55515,34,0,2017-04-30,0.0,0.0,,
4802,26,4,2017-04-30,0.0,1.0,,
54548,21,3,2017-04-30,1.0,1.0,0.00373796724591,10.0
30701,10,2,2017-04-30,2.0,1.0,0.00987623452932,7.46835443038
39647,28,0,2017-04-30,2.0,1.0,0.0112389048631,6.66295884316
64056,10,1,2017-04-30,0.0,1.0,,
67716,32,4,2017-04-30,0.0,1.0,,
49575,32,0,2017-04-30,2.0,1.0,0.00236279534942,10.0
55088,38,2,2017-04-30,0.0,0.0,,
61344,38,3,2017-04-30,0.0,0.0,,
64683,39,1,2017-04-30,52.0,1.0,0.0211276409551,8.81656804734
55675,13,2,2017-04-30,6.0,1.0,0.00225028128516,8.77777777778
66027,8,3,2017-04-30,2.0,1.0,0.00128766095762,10.0
63980,19,0,2017-04-30,9.0,1.0,0.0123877984748,10.0
23899,13,1,2017-04-30,4.0,1.0,0.00225028128516,8.77777777778
47847,22,3,2017-04-30,0.0,1.0,,
25976,13,0,2017-04-30,8.0,1.0,0.00225028128516,8.77777777778
22245,34,1,2017-04-30,28.0,1.0,0.000487560945118,3.10256410256
53832,39,4,2017-04-30,15.0,1.0,0.0208438554819,8.88082528639
59515,28,3,2017-04-30,0.0,1.0,,
42793,9,0,2017-04-30,1.0,1.0,0.00173771721465,10.0
26556,29,2,2017-04-30,1.0,0.0,0.00123765470684,10.0
50770,36,2,2017-04-30,4.0,0.0,0.237404675584,4.0916271722
33516,28,2,2017-04-30,0.0,1.0,,
27358,13,4,2017-04-30,0.0,1.0,,
12529,23,0,2017-04-30,0.0,1.0,,
38510,17,2,2017-04-30,6.0,1.0,0.00072509063633,6.15517241379
35848,34,4,2017-04-30,1.0,0.0,0.000487560945118,2.5641025641
61497,18,3,2017-04-30,3.0,1.0,0.0273784223028,10.0
56433,12,5,2017-04-30,8.0,0.0,0.00612576572072,8.14285714286
45651,19,5,2017-04-30,0.0,0.0,,
28333,26,5,2017-04-30,1.0,1.0,0.0523815476935,9.76133651551
42852,13,3,2017-04-30,0.0,1.0,,
44279,38,4,2017-04-30,0.0,0.0,,
52563,21,0,2017-04-30,3.0,1.0,0.00373796724591,10.0
48488,34,3,2017-04-30,10.0,0.0,0.000487560945118,2.5641025641
14925,26,3,2017-04-30,0.0,1.0,,
64626,2,3,2017-04-30,0.0,1.0,,
8012,23,1,2017-04-30,2.0,1.0,0.0102950368796,10.0
26790,39,5,2017-04-30,10.0,0.0,0.0211276409551,8.81656804734
44525,34,2,2017-04-30,13.0,1.0,0.000487560945118,2.5641025641
35286,40,1,2017-04-30,0.0,0.0,,
40826,7,2,2017-04-30,0.0,0.0,,
58811,27,3,2017-04-30,0.0,0.0,,
57872,6,2,2017-04-30,0.0,1.0,,
32860,12,0,2017-04-30,76.0,1.0,0.00612576572072,8.14285714286
12135,22,2,2017-04-30,0.0,1.0,,
36499,32,1,2017-04-30,0.0,1.0,,
35120,7,0,2017-04-30,1.0,0.0,0.00498812351544,6.49122807018
71364,33,3,2017-04-30,2.0,1.0,0.0361295161895,7.57785467128
45085,21,1,2017-04-30,0.0,1.0,,
40321,40,0,2017-04-30,0.0,0.0,,
50516,28,1,2017-04-30,0.0,1.0,,
17963,37,1,2017-04-30,12.0,1.0,0.00182522815352,6.09589041096
27600,27,2,2017-04-30,0.0,0.0,,
70062,12,3,2017-04-30,21.0,1.0,0.00612576572072,8.14285714286
55503,37,2,2017-04-30,7.0,1.0,0.00182522815352,6.09589041096
4685,12,4,2017-04-30,12.0,1.0,0.00612576572072,8.14285714286
68384,26,2,2017-04-30,2.0,1.0,0.0523815476935,9.76133651551
19275,19,3,2017-04-30,2.0,1.0,0.0123765470684,10.0
27448,24,1,2017-04-30,2.0,0.0,0.0137392174022,6.36942675159
18820,22,4,2017-04-30,0.0,1.0,,
35178,37,0,2017-04-30,29.0,1.0,0.00182522815352,6.09589041096
36615,2,1,2017-04-30,0.0,1.0,,
60367,18,1,2017-04-30,5.0,1.0,0.0273784223028,9.90867579909
23426,2,0,2017-04-30,0.0,1.0,,
33818,2,2,2017-04-30,0.0,1.0,,
27728,18,2,2017-04-30,2.0,1.0,0.0273784223028,9.77168949772
53481,8,1,2017-04-30,1.0,1.0,0.00128766095762,10.0
71263,29,0,2017-04-30,0.0,1.0,,
28601,25,0,2017-04-30,1.0,1.0,0.00600075009376,10.0
70885,21,2,2017-04-30,1.0,1.0,0.00373796724591,10.0
6742,22,0,2017-04-30,6.0,1.0,0.00350043755469,8.51071428571
13250,6,3,2017-04-30,0.0,1.0,,
14368,32,2,2017-04-30,0.0,1.0,,
56007,26,0,2017-04-30,3.0,1.0,0.0523815476935,9.76133651551
50502,33,4,2017-04-30,0.0,1.0,,
56774,2,4,2017-04-30,0.0,1.0,,
55553,18,4,2017-04-30,1.0,1.0,0.0273784223028,10.0
33557,38,0,2017-04-30,0.0,0.0,,
53815,9,1,2017-04-30,3.0,1.0,0.00173771721465,10.0
8961,39,3,2017-04-30,32.0,1.0,0.0211276409551,8.81656804734
10837,8,2,2017-04-30,1.0,1.0,0.00128766095762,10.0
62534,24,0,2017-04-30,3.0,1.0,0.0137392174022,6.52138307552
9747,33,2,2017-04-30,2.0,1.0,0.0361295161895,7.57785467128
49964,6,4,2017-04-30,0.0,1.0,,
12244,19,2,2017-04-30,4.0,1.0,0.0123765470684,10.0
54793,10,3,2017-04-30,0.0,1.0,,
49013,40,2,2017-04-30,0.0,0.0,,
44031,36,0,2017-04-30,8.0,1.0,0.237404675584,4.10547656661
14509,38,1,2017-04-30,0.0,0.0,,
22096,12,1,2017-04-30,41.0,1.0,0.00612576572072,8.14285714286
14036,24,3,2017-04-30,2.0,0.0,0.0137392174022,6.36942675159
14077,36,3,2017-04-30,2.0,1.0,0.237404675584,4.0916271722
70206,32,3,2017-04-30,0.0,1.0,,
51504,39,2,2017-04-30,22.0,1.0,0.0211276409551,8.81656804734
41719,6,1,2017-04-30,0.0,1.0,,
62174,8,0,2017-04-30,2.0,1.0,0.00128766095762,10.0
41148,29,3,2017-04-30,0.0,0.0,,
1078,17,4,2017-04-30,1.0,1.0,0.00072509063633,6.55172413793
50179,39,0,2017-04-30,70.0,1.0,0.0211276409551,8.81656804734
1993,7,1,2017-04-30,77.0,1.0,0.00495311913989,6.48914689551
27586,27,4,2017-04-30,0.0,1.0,,
7995,21,4,2017-04-30,0.0,1.0,,
25992,19,4,2017-04-30,0.0,1.0,,
48108,9,2,2017-04-30,2.0,1.0,0.00173771721465,10.0
33322,27,0,2017-04-30,0.0,0.0,,
42564,36,1,2017-04-30,3.0,0.0,0.237404675584,4.0916271722
12369,27,1,2017-04-30,0.0,0.0,,
54344,25,1,2017-04-30,0.0,0.0,,
35950,23,4,2017-04-30,0.0,1.0,,
49533,34,5,2017-04-30,3.0,0.0,0.000487560945118,2.5641025641
1864,18,0,2017-04-30,11.0,1.0,0.0273784223028,10.0
7826,36,4,2017-04-30,0.0,0.0,,
43421,9,5,2017-04-30,0.0,1.0,,
9973,37,3,2017-04-30,5.0,1.0,0.00182522815352,6.09589041096
21424,8,4,2017-04-30,1.0,1.0,0.00128766095762,10.0
39946,17,1,2017-04-30,1.0,1.0,0.00072509063633,6.55172413793
55145,9,4,2017-04-30,1.0,1.0,0.00173771721465,10.0
4254,10,4,2017-04-30,0.0,1.0,,
27152,35,0,2017-04-30,0.0,1.0,,
6501,7,5,2017-04-30,0.0,0.0,,
21812,23,2,2017-04-30,0.0,1.0,,
14690,6,0,2017-04-30,0.0,1.0,,
60342,17,3,2017-04-30,1.0,1.0,0.00072509063633,10.0
55819,29,1,2017-04-30,0.0,0.0,,
49360,33,1,2017-04-30,4.0,1.0,0.0361295161895,7.57785467128
32952,28,4,2017-04-30,0.0,1.0,,
45398,9,3,2017-04-30,2.0,1.0,0.00173771721465,10.0
32837,19,1,2017-04-30,5.0,1.0,0.0123765470684,10.0
63671,13,5,2017-04-30,3.0,0.0,0.00225028128516,8.77777777778
53771,7,4,2017-04-30,0.0,0.0,,
45924,7,3,2017-04-30,2.0,0.0,0.00498812351544,6.49122807018
37736,33,3,2017-05-01,1.0,1.0,0.0361295161895,7.92387543253
17215,26,3,2017-05-01,1.0,1.0,0.0523815476935,9.76133651551
34755,35,0,2017-05-01,0.0,1.0,,
67177,9,1,2017-05-01,0.0,1.0,,
48120,39,4,2017-05-01,14.0,1.0,0.0211276409551,8.81656804734
33757,9,4,2017-05-01,0.0,1.0,,
26435,7,4,2017-05-01,0.0,0.0,,
1906,39,5,2017-05-01,3.0,0.0,0.0211276409551,8.81656804734
55826,21,3,2017-05-01,1.0,1.0,0.00373796724591,10.0
58796,7,0,2017-05-01,6.0,1.0,0.00498812351544,6.49122807018
30792,36,3,2017-05-01,3.0,1.0,0.237404675584,4.12848867825
65194,26,0,2017-05-01,5.0,1.0,0.0523815476935,9.76133651551
31738,19,4,2017-05-01,2.0,1.0,0.0123765470684,10.0
66870,12,5,2017-05-01,5.0,0.0,0.00612576572072,8.14285714286
40315,9,5,2017-05-01,0.0,1.0,,
16598,10,0,2017-05-01,2.0,1.0,0.00987623452932,6.20253164557
1329,27,4,2017-05-01,0.0,1.0,,
50440,19,5,2017-05-01,0.0,0.0,,
43761,40,1,2017-05-01,0.0,0.0,,
25389,9,0,2017-05-01,0.0,1.0,,
55157,39,0,2017-05-01,74.0,1.0,0.0210726340793,8.82949691505
46483,19,2,2017-05-01,5.0,1.0,0.0123765470684,10.0
32697,6,2,2017-05-01,0.0,1.0,,
23123,19,0,2017-05-01,11.0,1.0,0.0123765470684,10.0
2923,29,2,2017-05-01,0.0,0.0,,
35052,29,1,2017-05-01,1.0,0.0,0.00123765470684,7.9797979798
55488,26,4,2017-05-01,1.0,0.0,0.0523815476935,9.76133651551
5881,29,3,2017-05-01,0.0,0.0,,
67205,39,3,2017-05-01,18.0,1.0,0.0208713589199,8.87690925427
38801,10,1,2017-05-01,1.0,1.0,,
54048,26,5,2017-05-01,1.0,1.0,0.0523815476935,9.76133651551
70566,29,0,2017-05-01,2.0,1.0,0.00123765470684,8.0101010101
16977,33,4,2017-05-01,0.0,1.0,,
6213,26,2,2017-05-01,1.0,1.0,0.0523815476935,9.76133651551
22533,10,2,2017-05-01,1.0,1.0,0.00987623452932,6.20253164557
53803,38,0,2017-05-01,0.0,0.0,,
54471,34,5,2017-05-01,0.0,0.0,,
32404,33,2,2017-05-01,2.0,1.0,0.0361295161895,7.92387543253
21898,24,0,2017-05-01,1.0,1.0,0.0137392174022,6.82438580528
44701,18,4,2017-05-01,3.0,1.0,0.0273784223028,10.0
12481,32,1,2017-05-01,0.0,1.0,,
29832,22,1,2017-05-01,0.0,1.0,,
33047,21,4,2017-05-01,0.0,1.0,,
12434,34,0,2017-05-01,0.0,0.0,,
44165,27,2,2017-05-01,0.0,0.0,,
55549,18,5,2017-05-01,1.0,1.0,0.0273784223028,10.0
27377,17,2,2017-05-01,2.0,1.0,0.00072509063633,8.27586206897
42387,18,1,2017-05-01,2.0,1.0,0.0273784223028,10.0
25945,22,2,2017-05-01,1.0,1.0,0.00350043755469,10.0
21994,8,1,2017-05-01,1.0,1.0,0.00128766095762,10.0
54467,37,5,2017-05-01,11.0,1.0,0.00182522815352,7.8698630137
13972,23,1,2017-05-01,0.0,1.0,,
31115,12,0,2017-05-01,64.0,1.0,0.00612576572072,8.14285714286
24562,18,0,2017-05-01,3.0,1.0,0.0273784223028,10.0
10384,6,1,2017-05-01,0.0,1.0,,
53992,13,0,2017-05-01,8.0,1.0,0.00220402550319,9.21724333522
63894,6,3,2017-05-01,0.0,1.0,,
32390,18,2,2017-05-01,3.0,1.0,0.0273784223028,10.0
63165,13,1,2017-05-01,7.0,1.0,0.00225028128516,8.95
34902,24,3,2017-05-01,0.0,0.0,,
24565,24,1,2017-05-01,1.0,0.0,0.0137392174022,6.82438580528
11059,8,0,2017-05-01,2.0,1.0,0.00128766095762,10.0
32477,13,5,2017-05-01,2.0,0.0,0.00225028128516,8.77777777778
17459,37,1,2017-05-01,15.0,1.0,0.00182522815352,6.09589041096
36267,18,3,2017-05-01,2.0,1.0,0.0273784223028,10.0
70734,39,2,2017-05-01,29.0,1.0,0.0211276409551,8.81656804734
18352,21,0,2017-05-01,4.0,1.0,0.00373796724591,10.0
61707,38,2,2017-05-01,0.0,0.0,,
41240,7,2,2017-05-01,3.0,0.0,0.00440430053757,7.3516889015
38785,24,2,2017-05-01,2.0,0.0,0.0137392174022,6.82438580528
7322,7,5,2017-05-01,0.0,0.0,,
39505,2,2,2017-05-01,0.0,1.0,,
16099,32,2,2017-05-01,0.0,1.0,,
63183,17,4,2017-05-01,0.0,1.0,,
32034,39,1,2017-05-01,40.0,1.0,0.0211276409551,8.81656804734
2322,34,1,2017-05-01,0.0,1.0,,
46211,22,4,2017-05-01,0.0,1.0,,
55715,28,4,2017-05-01,1.0,1.0,0.0112389048631,6.66295884316
14742,12,2,2017-05-01,21.0,1.0,0.00612576572072,8.14285714286
18177,13,4,2017-05-01,3.0,1.0,0.00225028128516,9.59444444444
15379,38,4,2017-05-01,0.0,0.0,,
57912,28,1,2017-05-01,1.0,1.0,0.0112389048631,6.66295884316
36657,12,3,2017-05-01,26.0,1.0,0.00612576572072,8.14285714286
15042,8,3,2017-05-01,0.0,1.0,,
45299,2,1,2017-05-01,0.0,1.0,,
46018,22,3,2017-05-01,1.0,1.0,0.00350043755469,10.0
10885,28,3,2017-05-01,0.0,1.0,,
58617,12,1,2017-05-01,16.0,1.0,0.00612576572072,8.14285714286
20471,2,4,2017-05-01,0.0,1.0,,
16264,33,0,2017-05-01,1.0,1.0,0.0361295161895,7.92387543253
19827,21,2,2017-05-01,4.0,1.0,0.00373796724591,10.0
62148,13,3,2017-05-01,5.0,1.0,0.00225028128516,9.51111111111
69859,32,0,2017-05-01,2.0,1.0,0.00236279534942,10.0
50820,28,0,2017-05-01,1.0,1.0,0.0112389048631,6.66295884316
25524,37,2,2017-05-01,15.0,1.0,0.00182522815352,7.39726027397
41974,37,3,2017-05-01,16.0,1.0,0.00182522815352,6.34246575342
2325,34,4,2017-05-01,0.0,0.0,,
13371,8,2,2017-05-01,1.0,1.0,0.00128766095762,10.0
4990,23,2,2017-05-01,1.0,1.0,0.0108763595449,10.0
5635,32,3,2017-05-01,2.0,1.0,0.00236279534942,10.0
12751,22,0,2017-05-01,2.0,1.0,0.00350043755469,8.57142857143
67112,8,4,2017-05-01,3.0,0.0,0.00128766095762,10.0
11125,17,0,2017-05-01,3.0,1.0,0.00072509063633,5.98275862069
4023,13,2,2017-05-01,7.0,1.0,0.00219652456557,9.10643141719
12538,23,3,2017-05-01,1.0,1.0,0.0108763595449,10.0
21904,33,1,2017-05-01,3.0,1.0,0.0361295161895,7.92387543253
19204,28,2,2017-05-01,0.0,1.0,,
1421,23,4,2017-05-01,0.0,1.0,,
65197,37,0,2017-05-01,36.0,1.0,0.00182522815352,7.61643835616
7044,23,0,2017-05-01,0.0,1.0,,
68579,36,0,2017-05-01,5.0,1.0,0.237404675584,4.0916271722
69059,27,0,2017-05-01,0.0,0.0,,
61476,12,4,2017-05-01,18.0,1.0,0.00612576572072,8.14285714286
35578,6,0,2017-05-01,0.0,1.0,,
18045,36,2,2017-05-01,5.0,0.0,0.237404675584,4.14691943128
1082,17,1,2017-05-01,3.0,1.0,0.00072509063633,8.79310344828
8442,32,4,2017-05-01,0.0,1.0,,
54640,7,1,2017-05-01,50.0,1.0,0.00494811851481,6.52349671551
52206,25,1,2017-05-01,0.0,0.0,,
61701,38,1,2017-05-01,0.0,0.0,,
27124,26,1,2017-05-01,2.0,1.0,0.0523815476935,9.76133651551
11495,36,1,2017-05-01,3.0,0.0,0.237404675584,4.12848867825
59418,34,2,2017-05-01,0.0,1.0,,
3102,2,3,2017-05-01,0.0,1.0,,
51708,38,3,2017-05-01,0.0,0.0,,
45179,7,3,2017-05-01,1.0,0.0,0.00498812351544,6.49122807018
28183,36,4,2017-05-01,1.0,0.0,0.237404675584,4.20221169036
7385,9,2,2017-05-01,0.0,1.0,,
4621,27,3,2017-05-01,0.0,0.0,,
24961,9,3,2017-05-01,0.0,1.0,,
62136,2,0,2017-05-01,0.0,1.0,,
34474,21,1,2017-05-01,0.0,1.0,,
55075,27,1,2017-05-01,0.0,0.0,,
50791,19,1,2017-05-01,3.0,1.0,0.0123765470684,10.0
42573,10,3,2017-05-01,0.0,1.0,,
64285,40,2,2017-05-01,0.0,0.0,,
9385,10,4,2017-05-01,0.0,1.0,,
25946,6,4,2017-05-01,0.0,1.0,,
31450,40,0,2017-05-01,0.0,1.0,,
8726,25,0,2017-05-01,1.0,1.0,0.00600075009376,8.08333333333
26265,34,3,2017-05-01,0.0,0.0,,
19088,19,3,2017-05-01,4.0,1.0,0.0123765470684,10.0
25909,37,4,2017-05-01,4.0,1.0,0.00182522815352,8.04794520548
56038,35,1,2017-05-01,1.0,0.0,0.0018752344043,10.0
6687,17,3,2017-05-01,0.0,1.0,,
65203,37,2,2017-05-02,24.0,1.0,0.00182522815352,6.09589041096
66080,19,5,2017-05-02,0.0,1.0,,
42879,12,2,2017-05-02,29.0,1.0,0.00612576572072,8.75510204082
57512,38,1,2017-05-02,0.0,0.0,,
49810,18,3,2017-05-02,3.0,1.0,0.0273784223028,10.0
27064,23,3,2017-05-02,0.0,1.0,,
67474,33,2,2017-05-02,4.0,1.0,0.0361295161895,7.57785467128
10962,37,0,2017-05-02,121.0,1.0,0.00182522815352,6.2602739726
1204,37,3,2017-05-02,20.0,1.0,0.00182522815352,6.09589041096
11527,19,2,2017-05-02,4.0,1.0,0.0123765470684,10.0
3790,36,2,2017-05-02,2.0,0.0,0.237404675584,4.20221169036
67990,10,3,2017-05-02,1.0,1.0,0.00987623452932,5.3164556962
33359,18,1,2017-05-02,6.0,1.0,0.0273784223028,10.0
9934,38,4,2017-05-02,0.0,0.0,,
22943,23,0,2017-05-02,3.0,1.0,0.0108763595449,10.0
60089,13,5,2017-05-02,4.0,1.0,0.00225028128516,8.77777777778
44359,12,1,2017-05-02,26.0,1.0,0.00609701212652,8.79639122411
59950,10,5,2017-05-02,1.0,1.0,0.00987623452932,5.3164556962
16926,2,2,2017-05-02,0.0,1.0,,
25713,39,1,2017-05-02,47.0,1.0,0.0211276409551,8.81656804734
64394,32,4,2017-05-02,0.0,1.0,,
22577,23,4,2017-05-02,0.0,1.0,,
55327,12,4,2017-05-02,3.0,1.0,0.00612576572072,8.75510204082
60823,10,1,2017-05-02,2.0,1.0,0.00987623452932,5.27215189873
27950,34,1,2017-05-02,0.0,1.0,,
68550,40,0,2017-05-02,1.0,1.0,0.016127015877,10.0
58678,40,1,2017-05-02,0.0,0.0,,
44526,34,2,2017-05-02,0.0,1.0,,
44391,36,3,2017-05-02,0.0,1.0,,
1020,34,3,2017-05-02,0.0,0.0,,
16229,18,5,2017-05-02,0.0,1.0,,
16384,39,2,2017-05-02,24.0,1.0,0.0211276409551,8.81656804734
57128,23,2,2017-05-02,3.0,1.0,0.0108763595449,10.0
71415,12,0,2017-05-02,72.0,1.0,0.00611576447056,8.76941946034
58966,33,1,2017-05-02,0.0,1.0,,
53552,9,4,2017-05-02,0.0,1.0,,
37020,33,4,2017-05-02,0.0,1.0,,
53631,10,0,2017-05-02,6.0,1.0,0.00987623452932,5.89240506329
62142,13,2,2017-05-02,4.0,1.0,0.00225028128516,8.77777777778
63393,25,0,2017-05-02,0.0,1.0,,
47717,10,4,2017-05-02,2.0,1.0,0.00987623452932,5.27215189873
18260,26,1,2017-05-02,3.0,1.0,0.0523815476935,9.76133651551
27175,25,2,2017-05-02,1.0,0.0,0.00600075009376,7.93333333333
66484,32,3,2017-05-02,0.0,1.0,,
71191,26,5,2017-05-02,1.0,1.0,0.0523815476935,9.76133651551
36487,10,2,2017-05-02,0.0,1.0,,
4216,37,4,2017-05-02,12.0,1.0,0.00182522815352,6.09589041096
47761,21,3,2017-05-02,0.0,1.0,,
62125,6,0,2017-05-02,1.0,1.0,0.0148768596075,10.0
28070,6,4,2017-05-02,0.0,1.0,,
8866,22,3,2017-05-02,5.0,1.0,0.00350043755469,8.07142857143
18687,32,1,2017-05-02,0.0,1.0,,
47636,25,1,2017-05-02,0.0,0.0,,
11879,33,0,2017-05-02,6.0,1.0,0.0361295161895,7.8660899654
29168,13,1,2017-05-02,7.0,1.0,0.00225028128516,8.77777777778
2258,29,1,2017-05-02,0.0,0.0,,
67468,24,2,2017-05-02,0.0,0.0,,
45264,22,4,2017-05-02,0.0,1.0,,
40410,22,0,2017-05-02,4.0,1.0,0.00350043755469,9.28571428571
67472,24,1,2017-05-02,0.0,0.0,,
43442,39,5,2017-05-02,6.0,1.0,0.0211276409551,8.81656804734
60237,38,0,2017-05-02,0.0,0.0,,
57218,19,1,2017-05-02,11.0,1.0,0.0123765470684,10.0
52472,6,1,2017-05-02,0.0,1.0,,
34716,36,0,2017-05-02,1.0,1.0,0.237404675584,4.20221169036
22554,29,0,2017-05-02,0.0,1.0,,
52149,24,3,2017-05-02,0.0,0.0,,
64739,19,4,2017-05-02,4.0,1.0,0.0123765470684,10.0
7458,29,2,2017-05-02,0.0,0.0,,
1444,18,0,2017-05-02,5.0,1.0,0.0273784223028,10.0
13511,37,5,2017-05-02,2.0,1.0,0.00182522815352,6.09589041096
28225,29,3,2017-05-02,0.0,0.0,,
12264,12,5,2017-05-02,7.0,1.0,0.00612576572072,8.75510204082
13973,23,1,2017-05-02,4.0,1.0,0.0108763595449,10.0
39244,19,3,2017-05-02,4.0,1.0,0.0123765470684,10.0
18765,2,0,2017-05-02,0.0,1.0,,
41284,38,2,2017-05-02,0.0,0.0,,
14101,13,3,2017-05-02,3.0,1.0,0.00225028128516,8.77777777778
48307,36,1,2017-05-02,1.0,0.0,0.237404675584,4.20221169036
