,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
17286,18,2,2016-09-23,1.0,1.0,0.0261282660333,9.56937799043
17287,18,1,2016-09-24,1.0,1.0,0.0261282660333,9.95215311005
17288,18,1,2016-10-28,1.0,1.0,0.0273784223028,9.54337899543
42393,18,0,2017-07-18,6.0,1.0,0.0273784223028,10.0
42392,18,4,2017-12-16,0.0,1.0,,
42391,18,4,2017-09-30,3.0,1.0,0.0273784223028,10.0
42390,18,4,2017-05-22,1.0,1.0,0.0273784223028,10.0
57724,18,5,2017-07-08,2.0,1.0,0.0273784223028,10.0
57725,18,5,2017-08-01,0.0,1.0,,
70656,18,0,2017-08-28,3.0,1.0,0.0273784223028,10.0
70655,18,0,2016-12-01,3.0,1.0,0.0273784223028,9.46712328767
70654,18,4,2017-10-07,0.0,1.0,,
70653,18,4,2017-01-28,0.0,1.0,,
57733,18,1,2017-07-27,0.0,1.0,,
57732,18,1,2017-02-08,6.0,1.0,0.0273784223028,9.92374429224
36679,18,1,2017-08-27,5.0,1.0,0.0273784223028,9.90867579909
57731,18,1,2016-12-13,1.0,1.0,0.0273784223028,9.54337899543
41653,18,0,2017-09-08,9.0,1.0,0.0273784223028,9.89863013699
41654,18,0,2017-12-26,4.0,1.0,0.0261282660333,10.0
57729,18,2,2017-09-23,1.0,1.0,0.0273784223028,9.54337899543
57728,18,2,2017-08-25,2.0,1.0,0.0273784223028,10.0
57727,18,2,2017-08-15,3.0,1.0,0.0273784223028,10.0
57726,18,3,2017-08-11,1.0,1.0,0.0273784223028,9.95433789954
57730,18,1,2016-10-30,2.0,1.0,0.0273784223028,9.54337899543
1112,18,1,2017-02-04,5.0,1.0,0.0273784223028,9.92694063927
70652,18,1,2017-07-21,2.0,1.0,0.0273784223028,10.0
70650,18,2,2017-10-05,5.0,1.0,0.0273784223028,9.54337899543
36671,18,3,2016-10-13,2.0,1.0,0.0261282660333,10.0
36672,18,3,2017-04-10,4.0,1.0,0.0273784223028,8.85662100457
51851,18,3,2017-09-18,2.0,1.0,0.0273784223028,10.0
51852,18,2,2017-05-28,3.0,1.0,0.0273784223028,10.0
51853,18,1,2017-03-23,5.0,1.0,0.0273784223028,10.0
51854,18,1,2017-05-19,3.0,1.0,0.0273784223028,10.0
51855,18,0,2017-03-01,2.0,1.0,0.0273784223028,10.0
51856,18,0,2017-05-17,5.0,1.0,0.0273784223028,9.90867579909
19569,18,4,2017-08-17,2.0,1.0,0.0273784223028,10.0
19570,18,4,2017-09-23,3.0,1.0,0.0273784223028,10.0
19571,18,0,2017-03-10,3.0,1.0,0.0273784223028,9.84794520548
19572,18,0,2017-05-29,7.0,1.0,0.0273784223028,10.0
19573,18,0,2017-07-02,3.0,1.0,0.0273784223028,10.0
19574,18,0,2017-10-09,5.0,1.0,0.0273784223028,9.60730593607
19575,18,0,2017-12-02,4.0,1.0,0.0273784223028,10.0
52451,18,0,2016-10-29,1.0,1.0,0.0273784223028,9.13242009132
52450,18,0,2016-10-20,3.0,1.0,0.0273784223028,9.54337899543
70649,18,2,2017-09-29,2.0,1.0,0.0273784223028,9.77168949772
70648,18,2,2017-07-09,3.0,1.0,0.0273784223028,10.0
70647,18,3,2017-12-04,1.0,1.0,0.0273784223028,10.0
70646,18,5,2017-12-20,0.0,1.0,,
70645,18,5,2017-08-03,0.0,1.0,,
36678,18,1,2017-07-04,1.0,1.0,0.0273784223028,10.0
70651,18,1,2016-09-30,0.0,1.0,,
36677,18,1,2017-03-24,0.0,1.0,,
42209,18,0,2017-09-21,4.0,1.0,0.0273784223028,9.88584474886
36676,18,2,2017-09-09,4.0,1.0,0.0273784223028,9.90867579909
36675,18,2,2017-09-07,7.0,1.0,0.0273784223028,10.0
36674,18,2,2017-08-28,3.0,1.0,0.0273784223028,10.0
36673,18,3,2017-12-26,0.0,1.0,,
52449,18,1,2017-10-11,3.0,1.0,0.0273784223028,9.83242009132
42210,18,0,2017-10-24,4.0,1.0,0.0273784223028,10.0
1113,18,4,2017-03-27,1.0,1.0,0.0273784223028,10.0
1114,18,0,2016-12-03,3.0,1.0,0.0273784223028,9.46712328767
1115,18,0,2017-02-17,4.0,1.0,0.0273784223028,10.0
13388,18,0,2017-03-24,4.0,1.0,0.0273784223028,10.0
13389,18,0,2017-07-07,4.0,1.0,0.0273784223028,10.0
30677,18,0,2017-12-31,8.0,1.0,0.0248781097637,10.0
64965,18,5,2017-07-15,0.0,1.0,,
19935,18,3,2016-08-26,0.0,0.0,,
19936,18,2,2016-10-26,2.0,1.0,0.0273784223028,9.42922374429
71353,18,0,2017-07-20,5.0,1.0,0.0273784223028,9.81735159817
71352,18,0,2017-01-01,0.0,0.0,,
71351,18,1,2017-08-19,3.0,1.0,0.0273784223028,10.0
71350,18,1,2017-01-24,3.0,1.0,0.0273784223028,10.0
71349,18,1,2016-10-01,1.0,1.0,0.0261282660333,9.85645933014
71348,18,2,2017-04-18,7.0,1.0,0.0273784223028,10.0
71347,18,2,2017-04-15,4.0,1.0,0.0273784223028,10.0
71346,18,2,2017-04-13,1.0,1.0,0.0273784223028,8.81278538813
19937,18,2,2017-01-26,0.0,1.0,,
19938,18,2,2017-04-24,3.0,1.0,0.0273784223028,10.0
19939,18,2,2017-08-23,2.0,1.0,0.0273784223028,8.17351598174
35230,18,2,2016-12-09,0.0,1.0,,
35229,18,3,2017-05-31,1.0,1.0,0.0273784223028,10.0
70353,18,0,2017-08-25,4.0,1.0,0.0273784223028,9.90867579909
70352,18,0,2016-12-06,3.0,1.0,0.0273784223028,9.49771689498
70351,18,4,2017-04-10,0.0,1.0,,
70350,18,4,2017-03-04,1.0,1.0,0.0273784223028,10.0
13387,18,0,2017-03-20,8.0,1.0,0.0273784223028,10.0
70349,18,4,2017-02-04,3.0,1.0,0.0273784223028,10.0
64967,18,3,2016-10-16,2.0,1.0,0.0273784223028,10.0
64966,18,5,2017-10-26,0.0,1.0,,
19943,18,0,2017-03-30,8.0,1.0,0.0273784223028,9.62922374429
19942,18,0,2016-09-24,1.0,1.0,0.0261282660333,9.56937799043
19941,18,4,2016-12-19,3.0,0.0,0.0273784223028,9.23881278539
19940,18,1,2017-03-02,2.0,1.0,0.0273784223028,10.0
71345,18,2,2016-09-19,1.0,1.0,0.0261282660333,10.0
35231,18,1,2017-02-02,0.0,1.0,,
13386,18,0,2016-12-08,2.0,1.0,0.0273784223028,9.49771689498
13384,18,4,2017-05-11,1.0,1.0,0.0273784223028,10.0
24290,18,4,2017-02-13,2.0,1.0,0.0273784223028,9.54337899543
24291,18,0,2016-09-10,1.0,1.0,0.0261282660333,9.71291866029
30674,18,4,2017-03-09,2.0,0.0,0.0273784223028,10.0
30675,18,0,2017-02-06,9.0,1.0,0.0273784223028,9.92374429224
52144,18,0,2017-07-16,6.0,1.0,0.0273784223028,10.0
56460,18,0,2016-12-20,4.0,1.0,0.0273784223028,9.54337899543
15485,18,0,2017-12-05,2.0,1.0,0.0273784223028,10.0
15484,18,0,2017-07-05,2.0,1.0,0.0273784223028,10.0
15483,18,0,2016-08-25,3.0,1.0,0.0261282660333,9.84066985646
15482,18,4,2017-03-16,6.0,1.0,0.0273784223028,10.0
15481,18,1,2017-04-08,5.0,1.0,0.0273784223028,10.0
70340,18,3,2017-07-13,2.0,1.0,0.0273784223028,10.0
70341,18,3,2017-12-06,2.0,1.0,0.0273784223028,10.0
70342,18,2,2016-10-02,0.0,1.0,,
70343,18,2,2017-03-05,2.0,1.0,0.0273784223028,10.0
70344,18,2,2017-05-07,4.0,1.0,0.0273784223028,9.88584474886
70345,18,2,2017-07-22,2.0,1.0,0.0273784223028,10.0
13383,18,4,2017-03-13,0.0,1.0,,
13382,18,1,2017-12-31,1.0,1.0,0.0248781097637,10.0
13381,18,1,2017-01-25,3.0,1.0,0.0273784223028,10.0
13380,18,2,2016-12-06,2.0,1.0,0.0273784223028,9.54337899543
30676,18,0,2017-12-27,4.0,1.0,0.0248781097637,10.0
15475,18,5,2017-12-11,2.0,0.0,0.0273784223028,10.0
13385,18,0,2016-08-24,1.0,1.0,0.0261282660333,10.0
15476,18,3,2017-05-03,0.0,1.0,,
15478,18,3,2017-12-10,3.0,1.0,0.0273784223028,10.0
15479,18,2,2017-01-15,4.0,1.0,0.0273784223028,10.0
15480,18,2,2017-12-19,7.0,1.0,0.0273784223028,10.0
70348,18,1,2017-12-11,5.0,1.0,0.0273784223028,10.0
70347,18,1,2017-08-13,2.0,1.0,0.0273784223028,10.0
70346,18,1,2017-07-09,1.0,1.0,0.0273784223028,10.0
15477,18,3,2017-07-28,5.0,1.0,0.0273784223028,10.0
52448,18,1,2016-10-16,1.0,1.0,0.0273784223028,10.0
35232,18,1,2017-02-19,1.0,0.0,0.0273784223028,10.0
35234,18,0,2017-03-18,5.0,1.0,0.0273784223028,10.0
30996,18,0,2017-02-27,3.0,1.0,0.0273784223028,9.45205479452
30995,18,2,2017-03-01,4.0,1.0,0.0273784223028,10.0
30994,18,2,2016-09-03,1.0,0.0,0.0261282660333,10.0
15053,18,5,2017-09-03,2.0,1.0,0.0273784223028,10.0
15054,18,2,2017-01-12,2.0,0.0,0.0273784223028,10.0
15055,18,2,2017-02-03,4.0,1.0,0.0273784223028,9.58904109589
15056,18,2,2017-05-12,5.0,1.0,0.0273784223028,10.0
15057,18,1,2017-05-11,5.0,1.0,0.0273784223028,9.90867579909
15058,18,1,2017-07-24,5.0,1.0,0.0273784223028,10.0
15059,18,4,2016-10-19,0.0,1.0,,
35997,18,1,2017-08-03,5.0,1.0,0.0273784223028,10.0
35996,18,2,2017-03-19,2.0,1.0,0.0273784223028,10.0
35995,18,5,2017-12-10,1.0,1.0,0.0273784223028,10.0
35994,18,5,2017-08-15,2.0,0.0,0.0273784223028,10.0
383,18,3,2017-01-01,1.0,1.0,0.0273784223028,10.0
384,18,3,2017-07-03,1.0,1.0,0.0273784223028,10.0
37341,18,0,2017-12-19,6.0,1.0,0.0273784223028,9.92374429224
1116,18,0,2017-05-03,7.0,1.0,0.0273784223028,10.0
37336,18,5,2017-05-23,0.0,1.0,,
392,18,0,2017-10-25,4.0,1.0,0.0273784223028,10.0
391,18,0,2017-03-17,8.0,1.0,0.0273784223028,9.94292237443
390,18,0,2016-12-02,1.0,1.0,0.0273784223028,9.54337899543
389,18,1,2017-04-21,3.0,1.0,0.0273784223028,10.0
30997,18,0,2017-07-23,4.0,1.0,0.0273784223028,10.0
388,18,1,2017-04-13,1.0,1.0,0.0273784223028,8.80547945205
386,18,1,2016-12-06,1.0,1.0,0.0273784223028,9.54337899543
385,18,2,2017-02-14,0.0,0.0,,
37337,18,3,2017-01-26,1.0,1.0,0.0273784223028,10.0
37338,18,1,2017-05-27,2.0,1.0,0.0273784223028,10.0
37339,18,1,2017-12-06,3.0,1.0,0.0273784223028,10.0
37340,18,4,2017-12-29,0.0,1.0,,
387,18,1,2017-04-10,1.0,1.0,0.0273784223028,8.85844748858
35233,18,1,2017-05-13,2.0,1.0,0.0273784223028,10.0
35998,18,1,2017-10-31,2.0,1.0,0.0273784223028,10.0
30999,18,0,2017-09-14,9.0,1.0,0.0273784223028,8.62465753425
71344,18,3,2017-10-13,3.0,1.0,0.0273784223028,9.54337899543
71343,18,3,2016-10-09,0.0,1.0,,
71342,18,5,2017-10-22,0.0,1.0,,
71341,18,5,2017-09-10,0.0,1.0,,
54217,18,1,2016-12-08,3.0,1.0,0.0273784223028,9.54337899543
71340,18,5,2017-08-13,1.0,1.0,0.0273784223028,10.0
64968,18,3,2017-12-22,1.0,1.0,0.0273784223028,10.0
36000,18,0,2017-01-11,1.0,1.0,0.0273784223028,10.0
41342,18,5,2017-05-24,0.0,1.0,,
41343,18,2,2016-09-17,5.0,1.0,0.0261282660333,9.04306220096
25224,18,4,2016-10-08,1.0,1.0,0.0261282660333,10.0
25223,18,1,2017-09-16,4.0,1.0,0.0273784223028,8.82420091324
25222,18,1,2016-12-09,0.0,1.0,,
25221,18,2,2017-10-21,1.0,1.0,0.0273784223028,10.0
25220,18,3,2017-12-25,2.0,1.0,0.0273784223028,10.0
25219,18,3,2017-08-18,1.0,1.0,0.0273784223028,10.0
25218,18,3,2017-02-17,0.0,0.0,,
35999,18,4,2016-12-08,2.0,1.0,0.0273784223028,9.54337899543
70992,18,4,2017-08-12,1.0,1.0,0.0273784223028,9.95433789954
54219,18,4,2017-08-05,2.0,1.0,0.0273784223028,10.0
54218,18,4,2016-12-13,0.0,1.0,,
41351,18,0,2017-07-19,2.0,1.0,0.0273784223028,10.0
41350,18,0,2017-03-08,6.0,1.0,0.0273784223028,10.0
30998,18,0,2017-07-31,4.0,1.0,0.0273784223028,10.0
41349,18,0,2016-12-24,3.0,1.0,0.0273784223028,9.39132420091
41347,18,1,2017-08-29,0.0,1.0,0.0273784223028,10.0
41346,18,1,2017-03-05,3.0,1.0,0.0273784223028,9.84794520548
41345,18,1,2016-09-14,4.0,1.0,0.0261282660333,9.04306220096
41344,18,2,2017-05-04,8.0,1.0,0.0273784223028,10.0
25216,18,5,2017-08-04,0.0,1.0,,
25217,18,5,2017-09-13,2.0,1.0,0.0273784223028,8.92694063927
41348,18,4,2016-10-15,1.0,0.0,0.0273784223028,10.0
48594,18,0,2017-04-21,5.0,1.0,0.0273784223028,10.0
48593,18,0,2016-10-27,4.0,1.0,0.0273784223028,9.42922374429
48592,18,0,2016-09-19,6.0,1.0,0.0261282660333,9.78468899522
37010,18,1,2017-12-24,2.0,1.0,0.0273784223028,10.0
37009,18,2,2017-12-14,2.0,1.0,0.0273784223028,10.0
37008,18,2,2017-08-30,2.0,1.0,0.0273784223028,10.0
14031,18,0,2017-04-04,5.0,1.0,0.0273784223028,10.0
37006,18,2,2017-07-27,3.0,1.0,0.0273784223028,10.0
37005,18,2,2017-02-11,0.0,0.0,,
37004,18,5,2017-05-31,0.0,1.0,,
37003,18,5,2017-05-16,2.0,1.0,0.0273784223028,10.0
14030,18,0,2016-09-30,3.0,1.0,0.0261282660333,10.0
13877,18,5,2017-05-12,0.0,1.0,,
13878,18,3,2017-01-04,1.0,0.0,0.0273784223028,10.0
13879,18,3,2017-01-24,0.0,1.0,,
13880,18,3,2017-05-08,2.0,1.0,0.0273784223028,10.0
13881,18,2,2017-02-08,3.0,1.0,0.0273784223028,9.69543378995
13882,18,2,2017-09-03,2.0,1.0,0.0273784223028,10.0
13883,18,2,2017-10-08,2.0,1.0,0.0273784223028,9.54337899543
13884,18,2,2017-12-15,5.0,1.0,0.0273784223028,9.81735159817
24854,18,3,2016-08-30,0.0,0.0,,
24855,18,3,2016-10-26,2.0,1.0,0.0273784223028,9.54337899543
24856,18,3,2017-04-26,2.0,1.0,0.0273784223028,10.0
24857,18,2,2017-09-04,4.0,1.0,0.0273784223028,9.57397260274
24858,18,1,2016-12-20,1.0,1.0,0.0273784223028,9.54337899543
24859,18,1,2017-03-08,0.0,1.0,,
37011,18,4,2017-09-09,4.0,0.0,0.0273784223028,10.0
24860,18,1,2017-03-28,2.0,1.0,0.0273784223028,9.63470319635
24862,18,4,2017-07-01,1.0,0.0,0.0273784223028,10.0
24863,18,4,2017-08-03,1.0,1.0,0.0273784223028,10.0
24864,18,4,2017-10-15,1.0,1.0,0.0273784223028,10.0
24865,18,0,2017-05-18,10.0,1.0,0.0273784223028,10.0
14029,18,1,2017-10-10,6.0,1.0,0.0273784223028,10.0
13885,18,1,2016-10-26,1.0,1.0,0.0273784223028,9.54337899543
24861,18,4,2017-05-26,2.0,1.0,0.0273784223028,10.0
24853,18,5,2017-12-12,7.0,0.0,0.0273784223028,8.64337899543
37012,18,0,2016-09-13,2.0,1.0,0.0261282660333,9.52153110048
17661,18,2,2017-04-01,1.0,1.0,0.0273784223028,10.0
23825,18,4,2017-02-17,0.0,0.0,,
23824,18,1,2017-09-21,2.0,1.0,0.0273784223028,10.0
23823,18,1,2017-07-20,2.0,1.0,0.0273784223028,10.0
17669,18,0,2016-08-27,0.0,1.0,,
17668,18,4,2017-10-02,1.0,1.0,0.0273784223028,10.0
17667,18,4,2016-09-26,0.0,0.0,,
17666,18,1,2017-10-22,4.0,1.0,0.0273784223028,10.0
23822,18,1,2017-05-25,3.0,1.0,0.0273784223028,9.69543378995
23821,18,1,2017-03-27,0.0,1.0,,
23820,18,2,2017-12-06,2.0,1.0,0.0273784223028,10.0
23819,18,2,2016-08-26,0.0,0.0,,
23818,18,3,2017-12-08,1.0,1.0,0.0273784223028,10.0
23817,18,3,2017-10-02,6.0,1.0,0.0273784223028,9.6196347032
23816,18,3,2017-08-25,3.0,1.0,0.0273784223028,10.0
23815,18,3,2017-04-25,3.0,1.0,0.0273784223028,10.0
23814,18,5,2017-12-16,0.0,1.0,,
17665,18,1,2017-04-18,3.0,1.0,0.0273784223028,10.0
17662,18,2,2017-08-03,3.0,1.0,0.0273784223028,9.84794520548
17663,18,2,2017-09-17,3.0,1.0,0.0273784223028,8.6301369863
35629,18,0,2017-10-27,10.0,1.0,0.0273784223028,10.0
35628,18,0,2017-07-15,6.0,1.0,0.0273784223028,10.0
35627,18,0,2017-03-06,4.0,1.0,0.0273784223028,9.88584474886
35626,18,0,2016-12-29,2.0,1.0,0.0273784223028,9.72602739726
37013,18,0,2017-04-28,6.0,1.0,0.0273784223028,10.0
35625,18,1,2017-10-05,5.0,1.0,0.0273784223028,9.54337899543
35623,18,1,2017-01-07,0.0,0.0,,
35622,18,2,2017-04-25,5.0,1.0,0.0273784223028,10.0
35621,18,2,2017-04-10,3.0,1.0,0.0273784223028,8.82785388128
35620,18,2,2017-01-08,0.0,0.0,,
35619,18,3,2016-12-01,0.0,1.0,,
17664,18,1,2016-10-12,2.0,1.0,0.0261282660333,9.04306220096
35624,18,1,2017-04-23,3.0,1.0,0.0273784223028,10.0
23826,18,4,2017-12-12,10.0,0.0,0.0273784223028,8.66666666667
13886,18,1,2016-12-18,4.0,1.0,0.0273784223028,9.54337899543
13888,18,1,2017-04-29,1.0,1.0,0.0273784223028,10.0
56811,18,5,2017-12-14,0.0,1.0,,
41645,18,5,2017-10-08,1.0,1.0,0.0273784223028,9.54337899543
64973,18,0,2017-03-25,12.0,1.0,0.0273784223028,10.0
64974,18,0,2017-04-01,5.0,1.0,0.0273784223028,10.0
751,18,0,2017-02-26,6.0,1.0,0.0273784223028,9.12465753425
750,18,4,2017-09-16,0.0,1.0,,
749,18,4,2017-02-16,0.0,0.0,,
6807,18,0,2017-07-21,4.0,1.0,0.0273784223028,10.0
748,18,1,2017-12-05,1.0,1.0,0.0273784223028,10.0
747,18,2,2017-12-25,4.0,1.0,0.0273784223028,10.0
746,18,2,2017-10-26,0.0,1.0,,
6806,18,4,2017-10-17,1.0,1.0,0.0273784223028,9.54337899543
6805,18,4,2016-10-24,0.0,1.0,,
6804,18,1,2017-10-18,0.0,1.0,,
6803,18,3,2017-08-27,3.0,1.0,0.0273784223028,10.0
56810,18,5,2017-08-16,1.0,1.0,,
6802,18,3,2016-10-15,1.0,0.0,0.0273784223028,10.0
70991,18,1,2017-12-20,1.0,1.0,0.0273784223028,10.0
70990,18,1,2017-09-26,4.0,1.0,0.0273784223028,10.0
70989,18,1,2017-08-31,5.0,1.0,0.0273784223028,10.0
70988,18,1,2016-12-27,3.0,1.0,0.0273784223028,9.31506849315
70987,18,2,2017-10-16,0.0,1.0,,
70986,18,2,2017-08-22,15.0,1.0,0.0273784223028,8.04611872146
56812,18,3,2017-05-18,2.0,1.0,0.0273784223028,10.0
70994,18,0,2017-05-11,5.0,1.0,0.0273784223028,9.90867579909
70984,18,5,2017-10-15,0.0,1.0,,
70983,18,5,2017-05-18,0.0,1.0,,
742,18,5,2017-09-11,2.0,1.0,0.0273784223028,8.53881278539
743,18,3,2017-01-03,0.0,1.0,,
744,18,3,2017-08-21,1.0,1.0,0.0273784223028,10.0
745,18,2,2016-10-09,0.0,1.0,,
70985,18,2,2017-07-03,3.0,1.0,0.0273784223028,10.0
13887,18,1,2017-02-25,1.0,1.0,0.0273784223028,9.08675799087
56813,18,3,2017-07-16,2.0,1.0,0.0273784223028,10.0
56815,18,1,2017-12-04,3.0,1.0,0.0273784223028,10.0
13889,18,1,2017-08-04,0.0,1.0,,
13890,18,1,2017-08-12,3.0,1.0,0.0273784223028,10.0
13891,18,1,2017-09-27,1.0,1.0,0.0273784223028,10.0
13892,18,0,2016-08-21,0.0,1.0,,
13893,18,0,2016-10-19,0.0,1.0,,
14028,18,1,2017-02-13,0.0,1.0,,
14027,18,2,2017-09-12,3.0,1.0,0.0273784223028,8.88904109589
13894,18,0,2016-12-19,1.0,1.0,0.0273784223028,9.54337899543
13895,18,0,2017-03-28,5.0,1.0,0.0273784223028,9.53424657534
14026,18,3,2017-04-20,0.0,1.0,,
56820,18,4,2017-10-29,1.0,1.0,0.0273784223028,10.0
56819,18,4,2017-10-24,0.0,1.0,,
56818,18,4,2017-10-03,0.0,1.0,,
47539,18,0,2017-04-24,6.0,1.0,0.0273784223028,10.0
47538,18,4,2017-08-16,1.0,1.0,0.0273784223028,10.0
47537,18,4,2017-07-08,1.0,1.0,0.0273784223028,10.0
47536,18,1,2017-07-17,3.0,1.0,0.0273784223028,10.0
56816,18,4,2017-07-21,0.0,1.0,,
14021,18,5,2017-07-23,1.0,1.0,0.0273784223028,10.0
14022,18,5,2017-09-23,0.0,1.0,,
47532,18,5,2017-08-17,1.0,1.0,0.0273784223028,10.0
47533,18,3,2016-12-16,5.0,1.0,0.0273784223028,9.45205479452
14023,18,5,2017-09-30,1.0,1.0,0.0273784223028,10.0
56814,18,1,2016-12-26,2.0,1.0,0.0273784223028,9.31506849315
17659,18,5,2017-07-01,1.0,0.0,0.0273784223028,10.0
14024,18,3,2016-08-24,0.0,0.0,,
14025,18,3,2017-02-07,2.0,1.0,0.0273784223028,10.0
13896,18,0,2017-09-16,10.0,1.0,0.0273784223028,8.83105022831
56817,18,4,2017-09-12,2.0,1.0,0.0273784223028,8.6301369863
47534,18,3,2017-09-29,3.0,1.0,0.0273784223028,10.0
47535,18,2,2016-10-20,2.0,1.0,0.0273784223028,9.31506849315
17660,18,3,2017-01-10,0.0,0.0,,
24289,18,1,2017-12-14,3.0,1.0,0.0273784223028,10.0
23827,18,0,2017-02-01,2.0,1.0,0.0273784223028,10.0
23829,18,0,2017-12-18,8.0,1.0,0.0273784223028,10.0
58255,18,3,2016-10-12,6.0,1.0,0.0261282660333,9.04306220096
52446,18,2,2017-12-26,0.0,1.0,,
52445,18,2,2017-03-12,0.0,1.0,,
52444,18,3,2017-10-24,1.0,1.0,0.0273784223028,10.0
52443,18,3,2017-08-04,4.0,1.0,0.0273784223028,10.0
52442,18,3,2017-02-27,1.0,1.0,0.0273784223028,9.08675799087
42389,18,4,2017-05-06,0.0,1.0,,
42388,18,4,2017-01-13,2.0,0.0,0.0273784223028,10.0
42387,18,1,2017-05-01,2.0,1.0,0.0273784223028,10.0
42386,18,1,2017-04-24,4.0,1.0,0.0273784223028,10.0
24560,18,1,2017-10-24,1.0,1.0,0.0273784223028,10.0
17289,18,1,2017-01-03,1.0,1.0,0.0273784223028,10.0
24561,18,4,2017-02-03,3.0,1.0,0.0273784223028,10.0
24562,18,0,2017-05-01,3.0,1.0,0.0273784223028,10.0
36682,18,0,2016-10-23,3.0,1.0,0.0273784223028,9.54337899543
36683,18,0,2017-12-03,2.0,1.0,0.0273784223028,10.0
41652,18,0,2017-01-28,1.0,1.0,0.0273784223028,10.0
29932,18,1,2017-02-03,6.0,1.0,0.0273784223028,9.99223744292
29931,18,1,2017-01-29,3.0,1.0,0.0273784223028,9.98493150685
29930,18,1,2016-12-03,1.0,1.0,0.0273784223028,9.54337899543
29929,18,1,2016-09-13,2.0,1.0,0.0261282660333,9.04306220096
29928,18,2,2017-03-11,2.0,1.0,0.0273784223028,10.0
29927,18,3,2017-12-05,1.0,1.0,0.0273784223028,10.0
58256,18,2,2016-12-29,2.0,1.0,0.0273784223028,9.97716894977
63937,18,1,2017-09-04,0.0,1.0,,
63936,18,1,2017-04-09,4.0,1.0,0.0273784223028,9.88584474886
63935,18,1,2017-02-09,2.0,1.0,0.0273784223028,10.0
63934,18,2,2017-10-10,6.0,1.0,0.0273784223028,9.90091324201
63933,18,3,2017-09-30,0.0,1.0,,
63932,18,3,2017-05-21,1.0,1.0,0.0273784223028,10.0
63931,18,3,2017-04-27,0.0,1.0,,
41651,18,0,2016-10-12,7.0,1.0,0.0261282660333,8.75598086124
29933,18,1,2017-02-17,3.0,0.0,0.0273784223028,9.77168949772
58257,18,1,2016-09-08,2.0,1.0,0.0261282660333,10.0
58259,18,1,2017-01-21,3.0,1.0,0.0273784223028,9.46712328767
57734,18,4,2017-01-11,0.0,0.0,,
57735,18,0,2016-08-19,0.0,1.0,,
57736,18,0,2016-08-30,0.0,1.0,,
57737,18,0,2016-09-22,0.0,1.0,,
24549,18,5,2017-07-11,4.0,1.0,0.0273784223028,10.0
24550,18,3,2017-07-19,0.0,1.0,,
48591,18,4,2017-07-24,0.0,1.0,,
48590,18,4,2016-12-20,3.0,1.0,0.0273784223028,9.39132420091
48589,18,4,2016-09-30,0.0,0.0,,
48588,18,1,2017-03-07,0.0,1.0,,
48587,18,2,2017-10-02,5.0,1.0,0.0273784223028,9.54337899543
48586,18,2,2017-07-11,4.0,1.0,0.0273784223028,10.0
48585,18,2,2017-05-02,3.0,1.0,0.0273784223028,10.0
48584,18,2,2017-01-14,2.0,0.0,0.0273784223028,10.0
24551,18,3,2017-12-20,2.0,1.0,0.0273784223028,10.0
24552,18,2,2017-01-19,1.0,1.0,0.0273784223028,10.0
24553,18,2,2017-02-23,7.0,1.0,0.0273784223028,9.67260273973
58260,18,1,2017-08-26,5.0,1.0,0.0273784223028,10.0
58261,18,1,2017-10-01,3.0,1.0,0.0273784223028,10.0
58262,18,1,2017-10-04,4.0,1.0,0.0273784223028,9.54337899543
58263,18,0,2016-09-06,0.0,1.0,,
58264,18,0,2017-12-24,5.0,1.0,0.0273784223028,10.0
52447,18,1,2016-10-09,2.0,1.0,0.0261282660333,10.0
58258,18,1,2017-01-11,0.0,0.0,,
48582,18,3,2017-08-10,1.0,1.0,0.0273784223028,10.0
24559,18,1,2017-07-30,2.0,1.0,0.0273784223028,10.0
24558,18,1,2017-07-16,2.0,1.0,0.0273784223028,10.0
24557,18,1,2017-03-29,3.0,1.0,0.0273784223028,10.0
24556,18,1,2017-01-15,0.0,1.0,,
24555,18,2,2017-09-25,1.0,1.0,0.0273784223028,10.0
24554,18,2,2017-05-17,0.0,1.0,,
48583,18,2,2016-09-05,3.0,0.0,0.0261282660333,9.87224880383
23828,18,0,2017-05-16,8.0,1.0,0.0273784223028,10.0
29934,18,1,2017-03-09,2.0,1.0,0.0273784223028,10.0
29936,18,4,2016-10-18,1.0,1.0,0.0273784223028,10.0
21997,18,3,2017-04-07,1.0,1.0,0.0273784223028,9.54337899543
7520,18,4,2017-08-15,1.0,1.0,0.0273784223028,10.0
7521,18,4,2017-12-14,0.0,1.0,,
17290,18,1,2017-08-05,3.0,1.0,0.0273784223028,9.69543378995
17291,18,4,2017-01-12,0.0,0.0,,
17292,18,4,2017-02-12,1.0,1.0,0.0273784223028,10.0
17293,18,0,2016-08-26,0.0,1.0,,
57831,18,3,2017-04-29,2.0,1.0,0.0273784223028,10.0
57832,18,3,2017-12-02,1.0,1.0,0.0273784223028,10.0
57833,18,3,2017-12-03,1.0,1.0,0.0273784223028,10.0
57834,18,2,2016-09-08,0.0,0.0,,
57835,18,2,2017-08-31,2.0,1.0,0.0273784223028,9.90867579909
57836,18,2,2017-12-20,3.0,1.0,0.0273784223028,9.84794520548
7522,18,4,2017-12-24,1.0,1.0,0.0273784223028,10.0
57837,18,1,2016-08-29,0.0,0.0,,
57838,18,1,2016-12-10,1.0,1.0,0.0273784223028,9.54337899543
